5prime	3prime	strand	count	sgRNA_ref
27758	29029	True	1	non-canonical
27773	27877	False	4	non-canonical
27758	29210	True	1	non-canonical
27749	29152	False	1	non-canonical
27776	28037	True	3	non-canonical
27753	28534	False	1	non-canonical
27761	27803	True	2	non-canonical
27770	27872	False	1	non-canonical
27782	27960	False	14	non-canonical
27768	28102	False	11	non-canonical
27758	28096	True	7	non-canonical
27782	27960	True	22	non-canonical
27754	28967	False	1	non-canonical
27768	28102	True	4	non-canonical
27773	28122	True	1	non-canonical
27771	28108	True	1	non-canonical
27767	28368	True	1	non-canonical
27761	27803	False	2	non-canonical
27755	27807	False	1	non-canonical
27758	29029	False	1	non-canonical
27758	27835	True	1	non-canonical
27776	28037	False	4	non-canonical
27745	27884	True	3	non-canonical
27748	27902	False	2	non-canonical
27798	28078	False	1	non-canonical
27770	28247	True	1	non-canonical
27773	28122	False	1	non-canonical
27766	27808	False	1	non-canonical
27803	28833	False	3	non-canonical
27778	28923	False	1	non-canonical
27761	29257	True	1	non-canonical
27773	27871	True	1	non-canonical
27784	27807	False	2	non-canonical
27773	27871	False	1	non-canonical
27805	27882	False	1	non-canonical
27771	28108	False	1	non-canonical
27757	28940	False	1	non-canonical
27773	27877	True	1	non-canonical
27802	27857	True	3	non-canonical
27767	28730	True	1	non-canonical
27803	27871	True	1	non-canonical
27808	27878	False	1	non-canonical
27809	27855	True	1	non-canonical
27805	28060	False	11	non-canonical
27803	28833	True	6	non-canonical
27798	28117	True	1	non-canonical
27771	28542	False	1	non-canonical
27770	27872	True	1	non-canonical
27771	28509	False	1	non-canonical
27825	27909	True	1	non-canonical
27784	27807	True	1	non-canonical
27803	29008	True	1	non-canonical
27835	29529	True	1	non-canonical
27778	28111	True	2	non-canonical
27786	28179	True	1	non-canonical
27798	28078	True	1	non-canonical
27802	27857	False	1	non-canonical
27790	28097	True	1	non-canonical
27810	29249	True	1	non-canonical
27803	27852	True	2	non-canonical
27844	28213	True	1	non-canonical
27809	27855	False	1	non-canonical
27851	27904	True	4	non-canonical
27851	28030	True	1	non-canonical
27805	27882	True	1	non-canonical
27859	28394	False	1	non-canonical
27809	28102	True	1	non-canonical
27835	29529	False	1	non-canonical
27871	27983	False	4	non-canonical
27858	29691	False	4	non-canonical
27846	28881	False	1	non-canonical
27845	28880	False	1	non-canonical
27864	29247	False	1	non-canonical
27883	27960	False	16	non-canonical
27871	29146	True	1	non-canonical
27881	27933	True	1	non-canonical
27871	27983	True	5	non-canonical
27853	27909	False	1	non-canonical
27858	28806	True	1	non-canonical
27880	27959	True	2	non-canonical
27836	28017	True	1	non-canonical
27890	29317	True	1	non-canonical
27883	27960	True	7	non-canonical
27851	28030	False	1	non-canonical
27876	28534	True	1	non-canonical
27900	28030	False	45	non-canonical
27902	27960	True	6	non-canonical
27900	28030	True	29	non-canonical
27881	27933	False	6	non-canonical
27902	27960	False	2	non-canonical
27900	28032	True	9	non-canonical
27859	29492	True	1	non-canonical
27851	27904	False	3	non-canonical
27893	29294	False	1	non-canonical
27900	28032	False	8	non-canonical
27871	29146	False	3	non-canonical
27859	28919	False	1	non-canonical
27876	28534	False	1	non-canonical
27850	27907	False	1	non-canonical
27884	29066	False	1	non-canonical
27902	28031	True	58	non-canonical
27902	28006	True	5	non-canonical
27905	28031	True	27	non-canonical
27902	28031	False	64	non-canonical
27905	28031	False	27	non-canonical
27880	27959	False	1	non-canonical
27908	28034	True	8	non-canonical
27905	28028	True	21	non-canonical
27858	28893	True	1	non-canonical
27902	29454	True	1	non-canonical
27904	28035	False	1	non-canonical
27903	28086	False	2	non-canonical
27908	28032	True	7	non-canonical
27879	28725	True	1	non-canonical
27895	29356	True	1	non-canonical
27904	29357	True	1	non-canonical
27893	28639	False	1	non-canonical
27908	28034	False	16	non-canonical
27908	28032	False	6	non-canonical
27874	29334	False	1	non-canonical
27905	28028	False	20	non-canonical
27919	27969	False	1	non-canonical
27921	28897	True	1	non-canonical
27920	27971	True	1	non-canonical
27915	28040	False	2	non-canonical
27926	27957	True	4	non-canonical
27891	29084	True	1	non-canonical
27902	28006	False	2	non-canonical
27909	28031	False	1	non-canonical
27906	27972	False	1	non-canonical
27874	28115	False	1	non-canonical
27931	27966	True	6	non-canonical
27932	27955	False	5	non-canonical
27909	28031	True	2	non-canonical
27902	29454	False	1	non-canonical
27884	28521	False	1	non-canonical
27920	27971	False	1	non-canonical
27926	27971	False	1	non-canonical
27889	28133	False	1	non-canonical
27931	27966	False	4	non-canonical
27929	28394	True	1	non-canonical
27903	28086	True	2	non-canonical
27910	28955	False	1	non-canonical
27955	28361	True	1	non-canonical
27926	27957	False	4	non-canonical
27915	28460	False	1	non-canonical
27964	27995	True	1	non-canonical
27968	28005	True	4	non-canonical
27968	28005	False	6	non-canonical
27962	29318	True	1	non-canonical
27932	27955	True	1	non-canonical
27982	28601	True	1	non-canonical
27987	28032	True	11	non-canonical
27971	28384	True	1	non-canonical
27992	28078	True	9	non-canonical
27971	28384	False	1	non-canonical
27995	28107	False	6	non-canonical
27992	28031	True	8	non-canonical
27995	28107	True	4	non-canonical
27968	28006	True	1	non-canonical
27973	28032	False	1	non-canonical
27992	28031	False	9	non-canonical
27975	29216	True	1	non-canonical
27987	28032	False	14	non-canonical
27991	28143	True	1	non-canonical
28006	28083	True	5	non-canonical
27992	28078	False	10	non-canonical
28004	28039	True	5	non-canonical
27997	28101	True	4	non-canonical
27968	28006	False	1	non-canonical
28004	28039	False	5	non-canonical
27991	29020	True	1	non-canonical
27986	28237	True	1	non-canonical
27997	29102	False	1	non-canonical
27993	28472	True	1	non-canonical
27991	28039	True	2	non-canonical
27997	28101	False	7	non-canonical
28023	28956	True	1	non-canonical
27991	28143	False	1	non-canonical
28023	28956	False	1	non-canonical
27996	28098	True	1	non-canonical
27992	28622	True	1	non-canonical
27991	28039	False	1	non-canonical
28019	29286	True	1	non-canonical
27986	29215	True	1	non-canonical
27992	28622	False	1	non-canonical
28027	28416	False	2	non-canonical
28023	29476	False	1	non-canonical
28028	28954	False	1	non-canonical
28017	29127	False	1	non-canonical
28030	28820	True	1	non-canonical
28006	28083	False	2	non-canonical
28016	28372	False	1	non-canonical
28077	28100	True	4	non-canonical
28078	28964	False	1	non-canonical
28078	28100	True	2	non-canonical
28026	28514	False	1	non-canonical
28088	28114	True	3	non-canonical
28090	28114	True	1	non-canonical
28091	28117	False	1	non-canonical
28055	28368	False	1	non-canonical
28087	28111	True	4	non-canonical
28084	28719	True	1	non-canonical
28082	29492	True	1	non-canonical
28076	29131	True	1	non-canonical
28077	28100	False	6	non-canonical
28090	28117	True	4	non-canonical
28081	28135	True	1	non-canonical
28078	28906	True	1	non-canonical
28082	28977	True	1	non-canonical
28090	28129	True	1	non-canonical
28077	28127	True	1	non-canonical
28087	29063	True	1	non-canonical
28090	28129	False	1	non-canonical
28078	28100	False	3	non-canonical
28088	29518	True	1	non-canonical
28085	28119	False	1	non-canonical
28087	29020	False	1	non-canonical
28102	28867	True	1	non-canonical
28085	28265	False	1	non-canonical
28077	29015	True	1	non-canonical
28084	28114	False	1	non-canonical
28085	28115	False	1	non-canonical
28082	29102	True	1	non-canonical
28082	28109	True	1	non-canonical
28082	28109	False	1	non-canonical
28091	28116	False	2	non-canonical
28080	28226	False	1	non-canonical
28090	28114	False	1	non-canonical
28115	28232	True	1	non-canonical
28099	29456	True	1	non-canonical
28090	28117	False	2	non-canonical
28088	28114	False	4	non-canonical
28087	28237	False	1	non-canonical
28078	28117	False	1	non-canonical
28122	28992	False	1	non-canonical
28082	28917	False	1	non-canonical
28085	28115	True	1	non-canonical
28083	28788	False	1	non-canonical
28115	28232	False	1	non-canonical
28098	28973	True	2	non-canonical
28092	29143	True	1	non-canonical
28089	28114	False	1	non-canonical
28132	29255	True	1	non-canonical
28078	28906	False	1	non-canonical
28081	28135	False	1	non-canonical
28087	28111	False	1	non-canonical
28088	28975	True	1	non-canonical
28099	29023	False	1	non-canonical
28092	29143	False	1	non-canonical
28091	28116	True	1	non-canonical
28084	28719	False	1	non-canonical
28091	28114	True	1	non-canonical
28090	28112	True	1	non-canonical
28122	28926	False	1	non-canonical
28145	28406	True	1	non-canonical
28122	28871	False	1	non-canonical
28114	28975	True	1	non-canonical
28151	29144	True	1	non-canonical
28113	28862	True	1	non-canonical
28113	28872	True	1	non-canonical
28136	28839	True	1	non-canonical
28136	29618	True	1	non-canonical
28141	28888	True	2	non-canonical
28145	29388	False	1	non-canonical
28121	29134	True	1	non-canonical
28131	28243	True	1	non-canonical
28117	28818	True	4	non-canonical
28146	28309	True	1	non-canonical
28117	28548	True	2	non-canonical
28120	28551	True	1	non-canonical
28115	29105	True	1	non-canonical
28115	28818	True	2	non-canonical
28165	28895	True	40	non-canonical
28120	28445	True	1	non-canonical
28148	28319	True	1	non-canonical
28148	28239	True	1	non-canonical
28145	28902	False	9	non-canonical
28127	29616	False	1	non-canonical
28131	28243	False	1	non-canonical
28127	28539	False	1	non-canonical
28122	28258	False	1	non-canonical
28158	28898	False	1	non-canonical
28155	29014	False	1	non-canonical
28170	28253	False	1	non-canonical
28140	28915	False	1	non-canonical
28123	29141	False	4	non-canonical
28120	28533	False	2	non-canonical
28159	29691	False	1	non-canonical
28165	28869	True	1	non-canonical
28165	28895	False	35	non-canonical
28173	28866	True	3	non-canonical
28169	28759	False	1	non-canonical
28119	29329	False	1	non-canonical
28131	28889	False	2	non-canonical
28120	28445	False	1	non-canonical
28113	28862	False	1	non-canonical
28165	28869	False	4	non-canonical
28146	29006	True	1	non-canonical
28176	28865	True	3	non-canonical
28136	29618	False	1	non-canonical
28155	29524	True	1	non-canonical
28172	28970	True	1	non-canonical
28176	28872	True	1	non-canonical
28176	28911	True	5	non-canonical
28129	28981	True	1	non-canonical
28125	29119	False	1	non-canonical
28175	28982	False	3	non-canonical
28171	29616	False	1	non-canonical
28129	28175	False	1	non-canonical
28152	28954	False	1	non-canonical
28173	28866	False	1	non-canonical
28183	28864	True	3	non-canonical
28130	28561	True	1	non-canonical
28157	29481	True	1	non-canonical
28170	28975	False	1	non-canonical
28175	28242	False	2	non-canonical
28141	28888	False	1	non-canonical
28178	28873	True	3	non-canonical
28172	28970	False	1	non-canonical
28176	28865	False	4	non-canonical
28176	28892	False	5	non-canonical
28176	28897	False	1	non-canonical
28127	28249	False	1	non-canonical
28157	29314	True	1	non-canonical
28184	28333	True	1	non-canonical
28188	28866	True	6	non-canonical
28175	28971	False	2	non-canonical
28184	28873	False	1	non-canonical
28188	28873	False	1	non-canonical
28159	28827	True	1	non-canonical
28176	28892	True	7	non-canonical
28161	28956	False	1	non-canonical
28184	28572	False	1	non-canonical
28189	28863	True	3	non-canonical
28189	28820	True	2	non-canonical
28191	29064	True	1	non-canonical
28187	29160	True	1	non-canonical
28159	28690	False	1	non-canonical
28188	28873	True	1	non-canonical
28158	29206	False	1	non-canonical
28146	29006	False	1	non-canonical
28168	28975	False	2	non-canonical
28155	29524	False	1	non-canonical
28185	28863	False	1	non-canonical
28191	29341	False	1	non-canonical
28183	28864	False	2	non-canonical
28147	28874	False	1	non-canonical
28160	29477	True	1	non-canonical
28191	28437	True	1	non-canonical
28198	28862	True	29	non-canonical
28166	29156	False	1	non-canonical
28188	28866	False	2	non-canonical
28176	28872	False	2	non-canonical
28189	28970	False	1	non-canonical
28203	29570	False	1	non-canonical
28189	28863	False	1	non-canonical
28188	28967	False	1	non-canonical
28191	28339	True	1	non-canonical
28193	28807	True	1	non-canonical
28207	29158	True	1	non-canonical
28167	28217	True	1	non-canonical
28166	28961	True	1	non-canonical
28191	29330	True	1	non-canonical
28186	28871	True	2	non-canonical
28210	28811	True	9	non-canonical
28160	29477	False	1	non-canonical
28198	28862	False	13	non-canonical
28172	28888	False	1	non-canonical
28175	29635	False	1	non-canonical
28187	28862	True	1	non-canonical
28158	28863	True	1	non-canonical
28188	29156	True	1	non-canonical
28166	28961	False	1	non-canonical
28187	28869	True	1	non-canonical
28210	28386	True	1	non-canonical
28189	28875	True	1	non-canonical
28193	28866	True	3	non-canonical
28199	28340	True	1	non-canonical
28151	29156	False	1	non-canonical
28157	29314	False	1	non-canonical
28187	28923	False	1	non-canonical
28188	28888	False	1	non-canonical
28199	28888	True	1	non-canonical
28192	29355	True	1	non-canonical
28205	29135	True	3	non-canonical
28206	28542	False	1	non-canonical
28177	28870	False	1	non-canonical
28157	28398	False	1	non-canonical
28181	28933	False	1	non-canonical
28175	28971	True	1	non-canonical
28213	29255	True	1	non-canonical
28157	29481	False	1	non-canonical
28191	29026	True	1	non-canonical
28216	28248	False	1	non-canonical
28163	28245	False	3	non-canonical
28210	28811	False	3	non-canonical
28184	29370	True	1	non-canonical
28187	28983	True	1	non-canonical
28212	28506	True	1	non-canonical
28175	29245	True	1	non-canonical
28176	28897	True	2	non-canonical
28214	29351	True	1	non-canonical
28175	28402	True	1	non-canonical
28210	29155	True	1	non-canonical
28189	28864	True	1	non-canonical
28189	28853	True	1	non-canonical
28224	29295	True	1	non-canonical
28217	28636	True	1	non-canonical
28217	28461	True	1	non-canonical
28225	28545	True	1	non-canonical
28187	28955	True	1	non-canonical
28212	29145	True	1	non-canonical
28219	28877	False	1	non-canonical
28166	28187	False	1	non-canonical
28177	29182	True	1	non-canonical
28207	29158	False	1	non-canonical
28200	28276	False	1	non-canonical
28210	28659	False	1	non-canonical
28224	28948	False	1	non-canonical
28223	28648	False	1	non-canonical
28193	29144	False	1	non-canonical
28216	28836	True	1	non-canonical
28172	28888	True	1	non-canonical
28223	29052	True	1	non-canonical
28187	28955	False	1	non-canonical
28224	29144	False	1	non-canonical
28224	28304	False	1	non-canonical
28193	28873	False	1	non-canonical
28225	28400	False	1	non-canonical
28223	29642	False	1	non-canonical
28223	28441	False	1	non-canonical
28176	28911	False	1	non-canonical
28192	29417	False	1	non-canonical
28187	29160	False	1	non-canonical
28224	29295	False	1	non-canonical
28224	29161	True	1	non-canonical
28214	29026	False	1	non-canonical
28212	28824	False	1	non-canonical
28222	28629	True	1	non-canonical
28205	29120	True	1	non-canonical
28177	28870	True	1	non-canonical
28224	29406	True	1	non-canonical
28193	28981	True	1	non-canonical
28183	29119	True	1	non-canonical
28204	29359	False	1	non-canonical
28224	29101	True	1	non-canonical
28192	28996	True	1	non-canonical
28200	28963	False	1	non-canonical
28207	29357	True	1	non-canonical
28177	28810	True	1	non-canonical
28225	28954	True	1	non-canonical
28225	28545	False	1	non-canonical
28188	28864	True	1	non-canonical
28225	29512	True	1	non-canonical
28223	29102	True	1	non-canonical
28216	29158	False	1	non-canonical
28224	29467	True	1	non-canonical
28186	28866	True	1	non-canonical
28224	28566	False	1	non-canonical
28183	28970	True	1	non-canonical
28236	28887	True	1	non-canonical
28224	29196	False	1	non-canonical
28197	28827	True	1	non-canonical
28223	29087	True	1	non-canonical
28225	29512	False	1	non-canonical
28223	29469	True	1	non-canonical
28201	28886	False	1	non-canonical
28224	29161	False	1	non-canonical
28212	29145	False	1	non-canonical
28223	28641	False	1	non-canonical
28205	29135	False	2	non-canonical
28194	28864	True	1	non-canonical
28205	29107	False	1	non-canonical
28197	28827	False	1	non-canonical
28187	28923	True	1	non-canonical
28208	28277	True	1	non-canonical
28225	29468	True	1	non-canonical
28224	28251	True	1	non-canonical
28224	29277	False	1	non-canonical
28224	29144	True	1	non-canonical
28224	29567	True	1	non-canonical
28203	29255	False	1	non-canonical
28236	28550	False	1	non-canonical
28224	29227	False	1	non-canonical
28253	28278	False	1	non-canonical
28255	28699	True	5	non-canonical
28224	29510	False	1	non-canonical
28224	29527	False	1	non-canonical
28224	29464	False	1	non-canonical
28255	28699	False	1	non-canonical
28210	28529	False	1	non-canonical
28255	28864	True	2	non-canonical
28248	28841	True	1	non-canonical
28222	28416	True	1	non-canonical
28208	28969	True	1	non-canonical
28252	29173	True	1	non-canonical
28224	28398	True	1	non-canonical
28213	28825	True	2	non-canonical
28205	29318	False	1	non-canonical
28223	29102	False	1	non-canonical
28217	29539	False	1	non-canonical
28223	29405	True	1	non-canonical
28199	28888	False	1	non-canonical
28224	28491	True	1	non-canonical
28217	28961	False	1	non-canonical
28217	28532	False	1	non-canonical
28255	29073	True	1	non-canonical
28222	28827	True	1	non-canonical
28223	29504	False	1	non-canonical
28248	29426	False	1	non-canonical
28261	28862	False	3	non-canonical
28224	28398	False	1	non-canonical
28213	28825	False	2	non-canonical
28210	29155	False	1	non-canonical
28212	28729	False	1	non-canonical
28223	29156	False	1	non-canonical
28254	28910	True	11	non-canonical
28224	28845	True	2	non-canonical
28222	29148	True	1	non-canonical
28224	28304	True	1	non-canonical
28223	29449	True	1	non-canonical
28261	28862	True	1	non-canonical
28224	28403	True	1	non-canonical
28224	28559	True	1	non-canonical
28253	28278	True	2	non-canonical
28255	28864	False	2	non-canonical
28254	28910	False	13	non-canonical
28224	29318	False	1	non-canonical
28252	29173	False	1	non-canonical
28224	29406	False	1	non-canonical
28216	29407	True	1	non-canonical
28251	28821	True	2	non-canonical
28224	28559	False	1	non-canonical
28225	28728	False	1	non-canonical
28261	28292	False	1	non-canonical
28223	29052	False	1	non-canonical
28255	28552	True	2	non-canonical
28253	28274	False	1	non-canonical
28283	28886	True	3	non-canonical
28255	29647	False	1	non-canonical
28260	28969	False	1	non-canonical
28253	29511	False	1	non-canonical
28261	29014	True	4	non-canonical
28280	28627	True	1	non-canonical
28253	28274	True	1	non-canonical
28263	28978	True	1	non-canonical
28281	29108	True	1	non-canonical
28278	29324	True	1	non-canonical
28254	28864	True	1	non-canonical
28254	29092	False	1	non-canonical
28275	28888	False	1	non-canonical
28285	29521	True	1	non-canonical
28236	28887	False	1	non-canonical
28277	28312	True	1	non-canonical
28258	28524	True	1	non-canonical
28296	28366	True	1	non-canonical
28254	28539	True	1	non-canonical
28261	29014	False	2	non-canonical
28301	29151	True	1	non-canonical
28279	28301	True	1	non-canonical
28276	28661	False	1	non-canonical
28282	29498	False	1	non-canonical
28301	29067	True	1	non-canonical
28290	28595	False	1	non-canonical
28256	28866	True	1	non-canonical
28296	29509	True	1	non-canonical
28308	28968	False	1	non-canonical
28272	29098	True	1	non-canonical
28306	28492	True	1	non-canonical
28306	29138	True	1	non-canonical
28277	28925	False	1	non-canonical
28310	28535	False	5	non-canonical
28305	29109	True	1	non-canonical
28308	28830	True	1	non-canonical
28255	29073	False	1	non-canonical
28313	28579	False	1	non-canonical
28262	28699	True	1	non-canonical
28313	28539	True	2	non-canonical
28301	28961	True	1	non-canonical
28313	28794	True	5	non-canonical
28280	29161	True	1	non-canonical
28308	28796	False	1	non-canonical
28271	29099	False	1	non-canonical
28313	28794	False	2	non-canonical
28279	28804	True	1	non-canonical
28285	29521	False	1	non-canonical
28283	28886	False	2	non-canonical
28306	29614	True	1	non-canonical
28299	28756	False	1	non-canonical
28321	29588	False	4	non-canonical
28297	29158	True	1	non-canonical
28312	28541	False	1	non-canonical
28313	28576	False	1	non-canonical
28277	28312	False	1	non-canonical
28306	29138	False	1	non-canonical
28306	29601	False	1	non-canonical
28286	29169	False	1	non-canonical
28313	28539	False	1	non-canonical
28320	28544	False	4	non-canonical
28327	28438	True	1	non-canonical
28310	28535	True	2	non-canonical
28297	28813	True	1	non-canonical
28331	28505	True	1	non-canonical
28314	28480	True	1	non-canonical
28321	29588	True	1	non-canonical
28279	28864	True	1	non-canonical
28278	29324	False	1	non-canonical
28286	28508	False	1	non-canonical
28306	28871	False	1	non-canonical
28325	28434	False	1	non-canonical
28305	28472	True	1	non-canonical
28312	28783	True	2	non-canonical
28304	29072	True	1	non-canonical
28306	29082	True	1	non-canonical
28308	28830	False	1	non-canonical
28304	29082	False	1	non-canonical
28334	29357	True	1	non-canonical
28326	28435	False	1	non-canonical
28339	28556	True	1	non-canonical
28341	28395	True	1	non-canonical
28292	29155	False	2	non-canonical
28341	29373	True	1	non-canonical
28290	28595	True	1	non-canonical
28343	28848	True	1	non-canonical
28313	28599	True	2	non-canonical
28351	28452	True	7	non-canonical
28353	28456	True	14	non-canonical
28327	28438	False	1	non-canonical
28301	29151	False	1	non-canonical
28311	28454	True	1	non-canonical
28314	28521	False	1	non-canonical
28306	29443	False	1	non-canonical
28335	29208	True	3	non-canonical
28310	29581	False	1	non-canonical
28313	28557	True	1	non-canonical
28300	28521	False	1	non-canonical
28312	28765	False	1	non-canonical
28351	28697	True	1	non-canonical
28305	29245	False	1	non-canonical
28339	28524	False	1	non-canonical
28304	28729	False	1	non-canonical
28353	28456	False	5	non-canonical
28351	28380	True	1	non-canonical
28365	28457	False	3	non-canonical
28332	29058	False	1	non-canonical
28353	28951	True	3	non-canonical
28353	28374	False	1	non-canonical
28313	28502	False	1	non-canonical
28312	28886	True	1	non-canonical
28353	28374	True	1	non-canonical
28342	28522	True	1	non-canonical
28313	28579	True	1	non-canonical
28373	28522	True	1	non-canonical
28353	28375	True	2	non-canonical
28353	28951	False	6	non-canonical
28341	28886	False	1	non-canonical
28337	28889	False	1	non-canonical
28374	28622	False	1	non-canonical
28341	29265	False	1	non-canonical
28341	28368	False	1	non-canonical
28335	29208	False	1	non-canonical
28365	28457	True	6	non-canonical
28374	28424	True	1	non-canonical
28378	28565	False	1	non-canonical
28338	28522	False	1	non-canonical
28339	29138	False	1	non-canonical
28351	28886	False	1	non-canonical
28360	29580	False	1	non-canonical
28373	28425	False	4	non-canonical
28385	29077	True	1	non-canonical
28353	28375	False	1	non-canonical
28341	28777	False	1	non-canonical
28374	28424	False	1	non-canonical
28342	29573	False	1	non-canonical
28383	29097	True	1	non-canonical
28391	29462	True	1	non-canonical
28394	28451	True	1	non-canonical
28365	28441	True	1	non-canonical
28357	29318	True	1	non-canonical
28353	29133	False	1	non-canonical
28342	29143	False	1	non-canonical
28363	28537	True	1	non-canonical
28353	28451	False	1	non-canonical
28392	28806	True	2	non-canonical
28341	28395	False	1	non-canonical
28357	29066	True	1	non-canonical
28351	28380	False	1	non-canonical
28351	28667	False	1	non-canonical
28351	28452	False	2	non-canonical
28373	28522	False	1	non-canonical
28380	28917	False	1	non-canonical
28380	28434	True	1	non-canonical
28380	29271	True	1	non-canonical
28400	29566	False	1	non-canonical
28357	29318	False	1	non-canonical
28361	29396	False	1	non-canonical
28386	29506	True	1	non-canonical
28373	28448	True	1	non-canonical
28373	28425	True	3	non-canonical
28380	28434	False	1	non-canonical
28383	28850	False	1	non-canonical
28403	28498	True	1	non-canonical
28373	28448	False	1	non-canonical
28422	29566	False	1	non-canonical
28407	28822	False	2	non-canonical
28374	28622	True	1	non-canonical
28435	29284	True	1	non-canonical
28374	29134	True	1	non-canonical
28425	29652	False	1	non-canonical
28435	28465	True	1	non-canonical
28436	29555	False	1	non-canonical
28380	29628	False	1	non-canonical
28436	28786	True	1	non-canonical
28443	29559	True	1	non-canonical
28441	28629	True	1	non-canonical
28424	28456	True	1	non-canonical
28417	29020	True	1	non-canonical
28417	28998	True	1	non-canonical
28426	28908	True	1	non-canonical
28448	29710	False	1	non-canonical
28451	28541	True	1	non-canonical
28444	28802	True	1	non-canonical
28452	29598	True	1	non-canonical
28437	28893	True	1	non-canonical
28428	29255	True	1	non-canonical
28451	28811	True	1	non-canonical
28441	28583	True	1	non-canonical
28427	29417	False	1	non-canonical
28407	28960	True	1	non-canonical
28415	29082	False	1	non-canonical
28441	29159	False	1	non-canonical
28435	29074	True	1	non-canonical
28407	28822	True	2	non-canonical
28443	29559	False	1	non-canonical
28435	29494	False	1	non-canonical
28436	28805	False	1	non-canonical
28428	29255	False	3	non-canonical
28451	28811	False	1	non-canonical
28452	28646	True	1	non-canonical
28451	28537	True	1	non-canonical
28468	29209	True	1	non-canonical
28457	29145	True	1	non-canonical
28441	29102	True	1	non-canonical
28445	28862	False	1	non-canonical
28432	28529	False	1	non-canonical
28469	28653	False	1	non-canonical
28430	29238	True	1	non-canonical
28468	29165	True	1	non-canonical
28435	29275	True	1	non-canonical
28452	28523	True	1	non-canonical
28437	28893	False	1	non-canonical
28467	29157	False	1	non-canonical
28432	28554	False	1	non-canonical
28435	29284	False	1	non-canonical
28436	28457	False	1	non-canonical
28485	28678	False	1	non-canonical
28472	28578	False	1	non-canonical
28446	28478	False	1	non-canonical
28479	28893	True	1	non-canonical
28451	28541	False	1	non-canonical
28469	28631	False	1	non-canonical
28494	28870	True	1	non-canonical
28456	29326	False	1	non-canonical
28495	29559	False	1	non-canonical
28500	28575	False	1	non-canonical
28488	29103	True	1	non-canonical
28505	29198	False	1	non-canonical
28498	29159	False	1	non-canonical
28486	29527	True	1	non-canonical
28466	29144	False	1	non-canonical
28527	29427	True	1	non-canonical
28506	29384	True	1	non-canonical
28538	28560	True	1	non-canonical
28487	29534	False	1	non-canonical
28529	29144	True	1	non-canonical
28540	28824	True	2	non-canonical
28537	28558	True	1	non-canonical
28539	28623	True	1	non-canonical
28499	29279	True	1	non-canonical
28538	28560	False	1	non-canonical
28537	28576	False	1	non-canonical
28544	29616	False	1	non-canonical
28548	28866	False	1	non-canonical
28556	29425	True	1	non-canonical
28505	29329	False	1	non-canonical
28541	29388	True	1	non-canonical
28540	28824	False	2	non-canonical
28552	28806	True	5	non-canonical
28521	28545	True	1	non-canonical
28538	28943	False	1	non-canonical
28537	28558	False	1	non-canonical
28538	29273	True	1	non-canonical
28559	29411	True	4	non-canonical
28538	28924	False	1	non-canonical
28536	29604	False	1	non-canonical
28564	29284	True	1	non-canonical
28548	29254	True	1	non-canonical
28544	28924	True	1	non-canonical
28564	29150	True	1	non-canonical
28529	29416	False	1	non-canonical
28532	29433	False	1	non-canonical
28546	29332	False	1	non-canonical
28568	29007	True	1	non-canonical
28575	28605	False	1	non-canonical
28534	28557	True	1	non-canonical
28554	28579	True	1	non-canonical
28537	28596	True	1	non-canonical
28540	29013	False	1	non-canonical
28561	28589	False	2	non-canonical
28534	28557	False	1	non-canonical
28559	29411	False	1	non-canonical
28576	28597	False	1	non-canonical
28562	29440	True	1	non-canonical
28584	28615	False	2	non-canonical
28575	29159	True	1	non-canonical
28538	28579	True	1	non-canonical
28595	29255	True	1	non-canonical
28547	28626	True	1	non-canonical
28575	28943	True	1	non-canonical
28561	29055	True	1	non-canonical
28552	28806	False	3	non-canonical
28541	28998	True	1	non-canonical
28584	28615	True	3	non-canonical
28556	29158	False	1	non-canonical
28564	28764	True	1	non-canonical
28576	28597	True	1	non-canonical
28548	29397	True	1	non-canonical
28589	28892	False	1	non-canonical
28594	29623	False	1	non-canonical
28573	28697	True	1	non-canonical
28603	28766	True	1	non-canonical
28602	29124	True	1	non-canonical
28568	29563	False	1	non-canonical
28606	29120	True	1	non-canonical
28575	29159	False	1	non-canonical
28557	29329	False	1	non-canonical
28610	28737	True	1	non-canonical
28611	29110	True	1	non-canonical
28576	28886	False	1	non-canonical
28608	28888	True	1	non-canonical
28566	29244	True	1	non-canonical
28608	28849	True	1	non-canonical
28609	28636	True	1	non-canonical
28596	29112	True	1	non-canonical
28607	29595	True	1	non-canonical
28618	28879	True	1	non-canonical
28575	28943	False	1	non-canonical
28563	29330	False	1	non-canonical
28612	28942	True	1	non-canonical
28607	29389	True	1	non-canonical
28570	28604	True	2	non-canonical
28596	29073	True	1	non-canonical
28621	28699	True	4	non-canonical
28609	28958	True	1	non-canonical
28606	28683	True	1	non-canonical
28621	28831	True	1	non-canonical
28572	29402	False	1	non-canonical
28568	29427	False	1	non-canonical
28623	28786	True	1	non-canonical
28589	29282	False	1	non-canonical
28616	29276	False	1	non-canonical
28587	28968	True	1	non-canonical
28622	28702	True	1	non-canonical
28632	29073	True	1	non-canonical
28596	28636	False	1	non-canonical
28589	29329	False	1	non-canonical
28606	28683	False	1	non-canonical
28603	28766	False	1	non-canonical
28621	28831	False	1	non-canonical
28584	28909	False	2	non-canonical
28596	29256	False	1	non-canonical
28641	29395	True	1	non-canonical
